Date,Site,Total,Shannon Diversity Index,Species_Richness,Evenness,AvgHBTI,Percent Gathering Collectors,Percent Multiple,Percent Predators,Percent Filtering Collectors,Percent Scrapers,Percent Shredders,Percent Detritivore,AvgHBTI_Gathering Collectors,AvgHBTI_Multiple,AvgHBTI_Predators,AvgHBTI_Filtering Collectors,AvgHBTI_Scrapers,AvgHBTI_Shredders,AvgHBTI_Detritivore,Gathering Collectors_Count,Multiple_Count,Predators_Count,Filtering Collectors_Count,Scrapers_Count,Shredders_Count,Detritivore_Count,Time_Period,Li_Filtered,LiCen_Filtered,Na_Filtered,NaCen_Filtered,Mg_Filtered,MgCen_Filtered,Al_Filtered,AlCen_Filtered,K_Filtered,KCen_Filtered,Ca_Filtered,CaCen_Filtered,V_Filtered,VCen_Filtered,Cr_Filtered,CrCen_Filtered,Mn_Filtered,MnCen_Filtered,Fe_Filtered,FeCen_Filtered,Co_Filtered,CoCen_Filtered,Ni_Filtered,NiCen_Filtered,Cu_Filtered,CuCen_Filtered,Zn_Filtered,ZnCen_Filtered,As_Filtered,AsCen_Filtered,Se_Filtered,SeCen_Filtered,Sr_Filtered,SrCen_Filtered,Cd_Filtered,CdCen_Filtered,Ba_Filtered,BaCen_Filtered,Tl_Filtered,TlCen_Filtered,Pb_Filtered,PbCen_Filtered,U_Filtered,UCen_Filtered,Li_Total,LiCen_Total,Na_Total,NaCen_Total,Mg_Total,MgCen_Total,Al_Total,AlCen_Total,K_Total,KCen_Total,Ca_Total,CaCen_Total,V_Total,VCen_Total,Cr_Total,CrCen_Total,Mn_Total,MnCen_Total,Fe_Total,FeCen_Total,Co_Total,CoCen_Total,Ni_Total,NiCen_Total,Cu_Total,CuCen_Total,Zn_Total,ZnCen_Total,As_Total,AsCen_Total,Se_Total,SeCen_Total,Sr_Total,SrCen_Total,Cd_Total,CdCen_Total,Ba_Total,BaCen_Total,Tl_Total,TlCen_Total,Pb_Total,PbCen_Total,U_Total,UCen_Total,Type,TotalArea,BurnedPercent,BurnedStructures,ImperviousPercent,UnburnedWildlandPercent,BurnedWildlandPercent,BurnedUrbanPercent,UnburnedUrbanPercent,UnburnedPercent,BurnedAcres,UnburnedAcres,ImperviousAcres,UnburnedWildlandAcres,BurnedWildlandAcres,BurnedUrbanAcres,UnburnedUrbanAcres,Chl_A,Hardness,HardnessCen,Colr,Shp,PeakFFG,UnivoltinePercent,daysSincePrecip,Precip,Flow,Percent_Baetis,Percent_Baetidae,BurnedStructures_Per_Acre,BurnedStructures_Per_Urban_Acre,BurnedStructures_Per_Burned_Urban_Acre,BurnedStructures_Per_Total_Acres,Dominant_FFG_Number,Percent_Baet,Precip2Week,Temp,TempCen,pH,pHCen,Turbidity,TurbidityCen,Conductivity,ConductivityCen,TSS,TSSCen,Alkalinity,AlkalinityCen,NPOC,NPOCCen,TDN,TDNCen,Ammonia,AmmoniaCen,TDP,TDPCen,Nitr,NitrCen,TDON,TDONCen,Chloride,ChlorideCen,Sulfate,SulfateCen,Fluoride,FluorideCen,Nitrite,NitriteCen,Bromide,BromideCen,Nitrate,NitrateCen,Phosphate,PhosphateCen,Mn_Particulate,ChlAPerScrap
2022-08-16,CTC Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,25,L,19656.6484757898,0,3525.955718861145,0,50,L,2693.435007249325,0,13683.0226762159,0,2,L,15,L,12.19587453191445,0,150,L,2,L,4,L,10,L,27.09095794142735,0,3,L,7,L,95.298857671323,0,0.5,L,25.00927747750515,0,0.8,L,1,L,0.5345612597618,0,25,L,20057.73961713905,0,4175.13246904755,0,1295.91663742809,0,2997.707933132365,0,14718.8808905497,0,4.7426645556890055,0,15,L,65.324999667068,0,1575.65063009496,0,2,L,24.8508783030266,0,10,L,51.077495895693005,0,3,L,7,L,101.517183098578,0,0.5,L,48.86024996559555,0,0.8,L,3.645759630922125,0,1.046923679714105,0,Rain,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,NA,48.6863932727813,0,#3172b2,18,NA,NA,0,0.815,0.03,NA,NA,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,NA,NA,1.508333333,19.3,0,7.43,0,83.6,0,215.75,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.12912513515355,NA
2022-08-16,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,30.0481094660399,0,53193.16957410925,0,2555.0794582436347,0,368.767679764536,0,2008.551817972822,0,6535.56633858329,0,3.2705427514751797,0,8.69671381682928,0,4.3979486188054295,0,389.10164207996297,0,0.8676442556282555,0,73.84145413872659,0,9.35673985610517,0,14.2738457163081,0,1.279463498934821,0,1.4,L,48.76546893292455,0,0.1,L,17.28481213531941,0,0.2,L,1.337733217211676,0,0.224559564588557,0,32.083284839489025,0,59880.1842470284,0,4647.76227102433,0,4487.181778653279,0,5577.486547097665,0,10888.84937916008,0,10.087756442853976,0,6.70526249585253,0,68.620487303001,0,4721.309524234475,0,4.679302352552702,0,9.086580166928162,0,26.78348175645413,0,2297.7004542203763,0,2.20071553489543,0,1.4,L,95.0159972645736,0,0.254751612301476,0,2781.363160057824,0,0.152961383023098,0,24.2765456666236,0,0.8336674742244166,0,Rain,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,NA,26.841126356489763,0,#999999,15,NA,NA,0,0.815,0.03,NA,NA,NA,0,NA,0,NA,NA,1.508333333,18.7,0,7.37,0,348,0,352,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.22253868419557,NA
2022-08-16,Highway 36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,10,L,12533.86122004554,0,2108.33465267868,0,20,L,2441.87164834722,0,10055.0828060058,0,1.99559127698982,0,42.0756196484948,0,18.10517706282034,0,156.3342876439774,0,0.8,L,39.7649406890864,0,4,L,10.98666969381842,0,1.2,L,2.8,L,69.9466798166576,0,0.2,L,18.0708153400063,0,0.3,L,0.4,L,0.446723843759672,0,10,L,16454.79208434812,0,2725.2690347291937,0,1564.269680531676,0,3983.781560444436,0,11948.92795203879,0,5.67822386353045,0,6,L,56.1546827569476,0,1595.045920212943,0,1.383165114756728,0,16.51657555915891,0,10.24488837039814,0,1307.195247576252,0,1.2,L,2.8,L,88.0711304753271,0,0.2,L,1243.577552252348,0,0.3,L,4.52717196889344,0,0.781738541355319,0,Rain,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,NA,33.78966386632729,0,#56b4e9,17,NA,NA,0,0.815,0.03,NA,NA,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,NA,NA,1.508333333,18.7,0,7.41,0,144,0,145,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04950569412726,NA
2022-08-16,Superior Associates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,10,L,15036.31476234894,0,4569.4152592513,0,20,L,4355.12460613874,0,15794.37875462906,0,1.20377151768238,0,6,L,29.5720759041282,0,60,L,0.8,L,1.6,L,4,L,9.5139328846934,0,1.2,L,2.8,L,99.9692032814366,0,0.2,L,38.6017743843178,0,0.3,L,0.4,L,0.2,L,10,L,17442.85005342467,0,5614.262336634731,0,2720.3160514011897,0,6108.944766253726,0,18314.81418948948,0,7.60263126926696,0,6,L,187.9235553048932,0,3275.9456664123513,0,2.640761307693017,0,5.132226283797795,0,7.71170528947658,0,608.5232311896029,0,1.253287322998216,0,2.8,L,117.5523194259208,0,0.200509149564626,0,722.673456409633,0,0.3,L,10.06805089937245,0,0.765361613940183,0,Rain,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,NA,58.25541578790561,0,#479f74,16,NA,NA,0,0.815,0.03,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,1.508333333,18.3,0,7.35,0,136,0,218.7,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.351479400765,NA
2022-08-18,Superior Associates,5,0.67,2,0.9709505944546688,2.4,0,40,60,0,0,0,0,NA,6,NA,NA,NA,NA,NA,0,2,3,0,0,0,0,Peak Season,10.2886843559724,0,46779.9731480282,0,13355.56039097572,0,20,L,2079.8943727378,0,41735.0324585618,0,1.61549957820964,0,6,L,1.116609724177874,0,60,L,0.8,L,1.6,L,4,L,171.2387115402184,0,1.2,L,2.8,L,283.674698364428,0,0.2,L,531.883147418696,0,0.3,L,0.4,L,0.901619416764376,0,10,L,33383.9883225752,0,11442.89216879334,0,290.841014784606,0,2803.70284522674,0,36105.0976247714,0,1.392535909668218,0,6,L,63.346525778096,0,446.132686129862,0,0.8,L,1.6,L,4,L,676.948752455942,0,1.2,L,2.8,L,254.065842984304,0,0.2,L,505.214984288336,0,0.3,L,0.95307849640814,0,0.4534688719305,0,Rain,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,0.537,159.21057373906683,0,#479f74,16,Predators,0,1,0,0.02,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,3,NA,2.968333333,18.3,0,7.16,0,6.16,0,469,0,NA,0,NA,0,3.099,0,699.5,0,18.972,0,6.104,0,NA,NA,NA,NA,50,G,48.56437867695538,0,0.27344373176506687,0,NA,NA,0.08533348596684764,0,0.1970239907585597,0,NA,NA,62.22991605391813,Inf
2022-08-18,Highway 36,55,1.62,10,0.7046722126839658,4.6,1.818181818181818,41.81818181818182,7.272727272727272,29.09090909090909,10.909090909090908,0,9.090909090909092,5,6.173913043478261,6,4,5,NA,NA,1,23,4,16,6,0,5,Peak Season,28.0323303035842,0,68959.9977249762,0,14042.75254351298,0,20,L,6468.86692342884,0,44889.0920113234,0,2.49968621881872,0,6,L,79.2933989385552,0,60,L,0.8,L,2.13807193485894,0,4,L,8.94223917347328,0,1.2,L,2.8,L,442.579807177986,0,0.2,L,75.6965208048322,0,0.3,L,0.4,L,3.4965428270574,0,28.1093707634364,0,74988.5695079712,0,15387.7054700678,0,811.853953697246,0,7560.12358120966,0,48355.5810805688,0,5.03388058446804,0,6,L,118.2001642724088,0,1150.787424138184,0,1.090185166735442,0,3.3427701251319,0,6.61968949708138,0,624.459868990612,0,1.293947176222368,0,2.8,L,482.989875127984,0,0.2,L,770.522102660224,0,0.3,L,2.10469842693722,0,3.6855442171715,0,Rain,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,2.599,169.91611772646098,0,#56b4e9,17,Multiple,0,1,0,0.02,1,0,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,23,1,2.968333333,19.6,0,7.63,0,78.6,0,756,0,NA,0,NA,0,6.843,0,1564,0,NA,0,NA,0,NA,NA,NA,NA,95.89947216587083,0,79.86595820689706,0,0.5884158173297201,0,NA,NA,0.20349112987021725,0,1.0067630532194578,0,0.5342959477747931,0,38.9067653338536,0.4331666666666667
2022-08-18,CTC Open Space,222,1.81,12,0.7296495462850706,4.184684684684685,11.26126126126126,7.207207207207207,11.26126126126126,24.324324324324323,37.83783783783784,0,7.657657657657658,4.68,6.25,4.117647058823529,4,5,NA,NA,25,16,25,54,84,0,17,Peak Season,30.342268642352952,0,118793.8252428705,0,24475.46042594665,0,50,L,3789.8162901711657,0,58605.392622318,0,2,L,15,L,37.05467516805855,0,150,L,2,L,4,L,10,L,481.673450355202,0,3,L,7,L,559.21754902516,0,0.5,L,895.9684335096899,0,0.8,L,1,L,5.732335280676,0,30.50944634753175,0,116215.1126630115,0,23947.957082016103,0,251.83911938448549,0,3742.39160906404,0,60364.7611605945,0,2,L,15,L,87.9867254198635,0,872.0972102058851,0,2,L,4,L,10,L,32.8035883852786,0,3,L,7,L,563.66410397738,0,0.5,L,105.638966917255,0,0.8,L,1.006770611867075,0,5.88094233326645,0,Rain,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,5.253,247.12761141197635,0,#3172b2,18,Scrapers,8.3,1,0,0.02,1,0,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,84,1,2.968333333,19.3,0,7.81,0,8.77,0,1069,0,NA,0,NA,0,6.984,0,3349,0,NA,0,NA,0,NA,NA,NA,NA,165.66950051588924,0,76.07424749132902,0,0.6340696221672786,0,NA,NA,0.2555040584677399,0,0.5768724655006097,0,NA,NA,50.93205025180495,0.06253571428571429
2022-08-18,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,15.8345234386879,0,92284.9095372502,0,28197.61092405585,0,10,L,3223.7859050203697,0,81446.69207662859,0,0.829375454195152,0,3,L,214.7,0,30,L,0.648118833996636,0,1.48601091128403,0,2,L,20.930142915193898,0,0.747073571409552,0,1.4,L,584.526314031838,0,0.1,L,107.6410446395558,0,0.2,L,0.2,L,2.178536997185355,0,19.42696990232082,0,90073.85365411664,0,27924.20896148741,0,1851.96534296406,0,3701.712588451888,0,87182.82987346334,0,10.59487619793865,0,3,L,1165.10027473638,0,16354.90693373756,0,9.89426000091026,0,7.35461265579224,0,8.16086916664874,0,51.6571335747675,0,8.24131635032574,0,1.4,L,587.716426612924,0,0.209411308314276,0,201.560604818282,0,0.2,L,11.56781069087587,0,3.168211621932705,0,Rain,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,1.058,319.4901519006036,0,#999999,15,NA,NA,1,0,0.02,NA,NA,NA,0,NA,0,NA,NA,2.968333333,16.8,0,7.09,0,15.6,0,696,0,NA,0,NA,0,4.923,0,541.1,0,24.948,0,1.104,0,NA,NA,NA,NA,108.80871136133946,0,57.55708736341669,0,0.2383741980294428,0,NA,NA,0.1047700330673256,0,NA,L,NA,NA,946.8528120505196,NA
2022-09-22,CTC Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Late Season,NA,NA,54727.8379303765,0,13020.230495168624,0,50,L,2000,L,37568.11448784335,0,2,L,15,L,9.214199048715775,0,150,L,2,L,4,L,10,L,296.6598331813095,0,3,L,10,L,312.78815559556904,0,0.5,L,267.33269103403626,0,0.8,L,1,L,2.645631668560207,0,NA,NA,69952.39816487,0,14877.193343388377,0,221.80868602208577,0,3215.9700763427995,0,41350.019615143545,0,2,L,15,L,59.1266933562215,0,664.6179615582574,0,2,L,4,L,10,L,561.935362360665,0,3,L,7,L,358.88531823041876,0,0.5,L,435.8140187941335,0,0.8,L,1,L,2.8940010428581324,0,Rain,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,NA,147.42489105524922,0,#3172b2,18,NA,NA,0,0.253333333,0.02,NA,NA,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,NA,NA,0.9575,7.69,0,7.69,0,5.89,0,647,0,NA,0,120,0,4.647,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,97.56260403081929,0,40.6,0,0.40451666925648344,0,0.11,L,0.14735556213074513,0,0.2977457886975879,0,NA,NA,49.912494307505725,NA
2022-09-22,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Late Season,NA,NA,99266.1955832172,0,32272.7341290679,0,10,L,3036.217605236565,0,100268.000263867,0,0.410209339309676,0,3,L,56.4300349110246,0,30,L,0.650143566888906,0,1.46712311703338,0,2,L,28.567175499209,0,0.6,L,2,L,674.534700393417,0,0.1,L,84.1089519198998,0,0.2,L,0.2,L,4.4050865118071,0,20.4499676237426,0,99812.2487348395,0,32175.24024443415,0,191.6677989739562,0,3549.98788728889,0,98485.07340115243,0,0.933604689614009,0,3,L,69.9865273228079,0,572.614351810715,0,1.06803875967654,0,11.3985221019979,0,2.75302522839756,0,218.797395643988,0,0.701423653882881,0,2,L,672.099814961678,0,0.1,L,492.233585223578,0,0.2,L,1.05078632617616,0,4.48513478116442,0,Rain,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,NA,383.2683158023775,0,#999999,15,NA,NA,0,0.253333333,0.02,NA,NA,NA,0,NA,0,NA,NA,0.9575,13.2,0,8.66,0,11.9,0,1165,0,NA,0,190,0,6.797,0,940.4,0,11.62,0,3.826,0,NA,NA,NA,NA,201,0,126.2,0,0.20877339894889957,0,NA,NA,0.20301150456046413,0,0.18,L,NA,NA,13.556492411783305,NA
2022-09-22,Highway 36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Late Season,NA,NA,19595.19476991891,0,5595.58567763612,0,20,L,1724.429280955684,0,21104.6177940508,0,0.8,L,6,L,33.4208389793002,0,60,L,0.8,L,1.6,L,4,L,13.73446530018898,0,1.2,L,4,L,143.3513170064048,0,0.2,L,41.5759138275036,0,0.3,L,0.4,L,0.672037217885384,0,NA,NA,22276.5807392881,0,5994.15309523824,0,161.9454318687689,0,2493.4736629762,0,22111.6924580794,0,1.219644983712012,0,6,L,42.076275195219395,0,400.155171407477,0,0.8,L,1.6,L,4,L,378.844069196436,0,1.2,L,4,L,154.115842791526,0,0.2,L,451.836451057952,0,0.3,L,0.564844554083934,0,0.717881930444553,0,Rain,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,NA,75.74085245225038,0,#56b4e9,17,NA,NA,0,0.253333333,0.02,NA,NA,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,NA,NA,0.9575,14.2,0,7.94,0,7.95,0,269.7,0,NA,0,65,0,5.031,0,775.2,0,NA,0,NA,0,NA,NA,NA,NA,27.260155019665753,0,19.05540473270031,0,0.22131383765442436,0,NA,NA,0.0658220918576582,0,0.1541189338649817,0,NA,NA,8.655436215919195,NA
2022-09-22,Superior Associates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Late Season,NA,NA,9524.43847524962,0,3758.13297317439,0,20,L,1191.932242947692,0,15278.52498459116,0,0.8,L,6,L,12.50332689315142,0,60,L,0.8,L,2.31703223956096,0,4,L,109.3895209804974,0,1.2,L,4,L,87.15094097063,0,0.2,L,36.9074705729131,0,0.3,L,0.4,L,0.2,L,NA,NA,10622.49446297705,0,3900.49061418528,0,156.9160205676012,0,1627.3598914247768,0,15942.92537103552,0,0.8,L,6,L,17.15367530799999,0,269.083118307723,0,0.8,L,1.6,L,4,L,262.872147971844,0,1.2,L,4,L,93.4210653083042,0,0.2,L,379.70838589749,0,0.3,L,0.734096454666554,0,0.2,L,Rain,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,NA,53.62646847005627,0,#479f74,16,NA,NA,0,0.253333333,0.02,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,0.9575,14.1,0,8.29,0,8.33,0,160,0,NA,0,41,0,2.782,0,NA,0,3.405,0,5.204,0,NA,NA,NA,NA,12.5,0,11.63217,0,0.19983226952787447,0,NA,NA,0.03028894198811901,0,0.09,L,NA,NA,4.650348414848569,NA
2022-09-30,Superior Associates,102,1.33,6,0.7403953285226424,5.323529411764706,0,33.333333333333336,0.9803921568627452,29.41176470588235,31.37254901960784,0,4.901960784313726,NA,6,NA,6,4.96875,NA,NA,0,34,1,30,32,0,5,Late Season,20,L,8339.13772954218,0,3296.74381515006,0,23.1544448043564,0,810.11263335598,0,13700.11776499004,0,0.8,L,6,L,7.0556234660587,0,60,L,0.8,L,1.6,L,4,L,200.1121297492127,0,1.2,L,2.8,L,80.9259546533076,0,0.2,L,325.010981473356,0,0.3,L,0.5355,0,0.2,L,NA,NA,7356.26326616018,0,3330.02202288003,0,109.8156797936506,0,1094.157580902041,0,13691.9177096712,0,0.85804432556681,0,6,L,15.69270651344316,0,218.202879744574,0,0.8,L,1.6,L,4,L,107.4188021765538,0,1.2,L,4,L,77.0915802241621,0,0.2,L,42.898867737359794,0,0.3,L,0.4,L,0.222245703501394,0,Baseflow,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,NA,47.785185089968074,0,#479f74,16,Multiple,17,6,0,0.02,0.96875,0,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,34,0.96875,0.328333333,16,0,7.93,0,7.52,0,116.4,0,NA,0,34,0,21.11,0,1311,0,NA,0,NA,0,NA,NA,NA,NA,9.157035877923748,0,9.201041996911911,0,0.1960243446394383,0,NA,NA,0.02490030675784826,0,0.09,L,NA,NA,8.63708304738446,NA
2022-09-30,Highway 36,94,1.52,7,0.7801753666659719,5.1063829787234045,2.127659574468085,21.27659574468085,0,30.851063829787233,42.5531914893617,0,0,4,6,NA,4.413793103448276,5.15,NA,NA,2,20,0,29,40,0,0,Late Season,20,L,14018.7510280179,0,4643.95909644594,0,16,L,1137.35815293545,0,17108.8153656969,0,0.8,L,6,L,19.00093254370458,0,60,L,0.8,L,1.6,L,4,L,191.2395706465777,0,1.2,L,2.8,L,114.3269435029646,0,0.2,L,265.737770139474,0,0.3,L,0.4,L,0.493743472795028,0,NA,NA,14341.92634741899,0,4589.949051402969,0,221.307577209988,0,1858.242160764454,0,17985.02647462476,0,0.99763323591148,0,6,L,27.9730296258294,0,367.539658971601,0,0.8,L,1.6,L,4,L,463.174936476218,0,1.2,L,4,L,114.1206445208169,0,0.2,L,493.756536992507,0,0.3,L,1.322992698985308,0,0.506399485134224,0,Baseflow,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,NA,61.844535527309546,0,#56b4e9,17,Scrapers,14,6,0,0.02,0.925,0,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,40,0.925,0.328333333,15.4,0,7.76,0,7.01,0,332.3,0,NA,0,51,0,17.146,0,405.9,0,NA,0,NA,0,NA,NA,NA,NA,17.277262741825222,0,13.8,0,0.21311589173455903,0,NA,NA,0.02743587860318794,0,0.09,L,NA,NA,8.972097082124822,NA
2022-09-30,CTC Open Space,384,1.79,14,0.6780447105412011,4.416666666666667,8.072916666666666,1.3020833333333333,11.458333333333334,30.208333333333332,40.885416666666664,0,6.770833333333333,4.064516129032258,6.8,4.595238095238095,4.517241379310345,5.025477707006369,NA,NA,31,5,44,116,157,0,26,Late Season,50,L,59693.5522012275,0,13954.2495699914,0,20,L,800,L,37074.23830157523,0,0.8,L,6,L,9.73266908795675,0,60,L,0.8,L,1.6,L,4,L,286.645406854449,0,2,L,4,L,323.4072452996815,0,0.2,L,275.6485761753315,0,0.4,L,0.4,L,2.6024561960687596,0,NA,NA,57690.61188278225,0,13761.001284806774,0,50,L,2000,L,37714.14640845475,0,2,L,15,L,14.502661596829624,0,263.790347585254,0,2,L,4,L,10,L,72.30287792979351,0,3,L,7,L,310.644592778831,0,0.5,L,68.48240344346925,0,0.8,L,1,L,2.556886027521535,0,Baseflow,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,NA,150.03797276825793,0,#3172b2,18,Scrapers,14,6,0,0.02,0.01273885350318471,0.9745222929936306,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,157,0.9872611464968152,0.328333333,16.7,0,7.98,0,2.83,0,444.2,0,NA,0,86,0,17.83,0,1912,0,NA,0,NA,0,NA,NA,NA,NA,82.1,0,36.21934866387412,0,0.35255004895763326,0,NA,NA,0.10752491228575392,0,0.09,L,NA,NA,4.769992508872873,NA
2022-10-30,Highway 36,88,1.87,10,0.8108248902138431,4.1022727272727275,25,0,1.1363636363636365,29.545454545454547,27.272727272727273,0,12.5,4.045454545454546,NA,6,4,5.75,NA,NA,22,0,1,26,24,0,11,Late Season,25.2659268012704,0,93255.0453585472,0,22143.5954207512,0,20,L,5815.62047930638,0,70680.6957675194,0,0.8,L,6,L,298.725205216186,0,60,L,0.839037161667826,0,2.65980655606164,0,4,L,14.31150216687432,0,1.2,L,2.8,L,585.22818035433,0,0.2,L,111.9193650480844,0,0.3,L,0.4,L,6.38526638124942,0,27.0827494581116,0,92961.4708243142,0,22687.3550650292,0,25.3959744890458,0,5779.40751087314,0,73905.4354497084,0,0.8,L,6,L,324.288651420536,0,1199.77098458394,0,0.991285094791124,0,2.57362105803168,0,4,L,29.3304091008864,0,1.2,L,2.8,L,614.23842345055,0,0.2,L,126.3853321440798,0,0.3,L,0.4,L,6.60708851394844,0,Baseflow,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,6.367,267.6770232741494,0,#56b4e9,17,Filtering Collectors,10,2,0,0,0.5833333333333334,0.04166666666666666,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,26,0.625,0.215,8.3,0,8.15,0,9.41,0,669,0,NA,0,144,0,3.921,0,1665,0,NA,0,NA,0,NA,NA,NA,NA,140.9586319420882,0,75.7,0,0.4136827902440426,0,NA,NA,0.2399645325056672,0,0.5383203220413632,0,NA,NA,25.563446204349987,0.26529166666666665
